"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"45",2016-04-30,"Steve","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","My wife is now officially a ""car girl""","I've always been a fan of BMW's, but this is the first one I've actually owned.  My wife and I test drove this and the X3 and quickly realized the fresh look of the new X1 and increased sized put in on par with the X3 from a space perspective.  I'm 6'4"" 235lbs and can fit comfortably in any of the seats even with the front seat in the rearmost position.  It's been comfortable on several interstate trips and we love the zippy handling and performance around town.  We have also been impressed with the fuel mileage considering the sportiness this car offers.  Before we bought the BMW, I was the ""car guy"" in the family and my wife didn't really get too excited talking about cars.  Now that she's has her BMW she says she's never buying anything else and is very particular about keeping it clean inside and out while making sure she can find that perfect parking spot.  She's officially a ""car girl"" now! :-)We just recently hit 50,000 miles and the car has been flawless. We’re sad to see the included scheduled maintenance expire, but the only thing it’s had to cover so far is some font brake pads and oil/fluid changes.  We also had to buy a set of tires. My wife and I still love the car and will possibly upgrade to an X5 at some point to make those rare occasions when our adult children ride with us a little more spacious.",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"46",2016-04-28,"KennethZ","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","It's a little/BIG SUV/SAV","I was cross shopping the Audi Q5, Mercedes GLC, BMW X3, and Volkswagen GTI. And then I saw this new X1. I was thinking to wait for the next gen Q5, but I decided to buy this car. It’s a handsome car inside out. The interior is very spacious. The headroom and legroom are comparable or even bigger than the current Q5, GLC, X3, and GTI. It’s even comparable to the larger X5. (X5 vs X1: F head 40, 41.9; R head 39.3, 39.4; F leg 40, 40.4; R leg 36.6, 37) I am 5’10, 165 lbs, I fit in the back seat comfortably even when the front seat is all the way back. And my car is not even with the sliding rear seat option. The trunk is also big, fits $200+ groceries from Costco easily. The engine is potent. The transmission is smooth. The handle is nimble. The acceleration is quick. It’s fuel efficient. Overall it’s a very practical car. I understand it’s being categorized as a subcompact SUV/SAV, but you really have to test drive and get inside of the car to understand what I’m talking about. It’s BIG!!! OK, now the bad. The front seat is too narrow. The gas pedal is too close to the side wall of the center console. The center console storage is relatively small. There is still noticeable turbo lag when stop and go. The suspension is too hard, you can feel every tinny hole and bump on the road. The LED headlight and taillight only come with the premium package, and the price is pretty premium for that.",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"47",2016-04-25,"JimH","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Great mult-purpose vehicle","I looked at the Mercedes GLA, Audi Q3, and BMW X1.  The 2016 BMX X1 was by far the best.  A very practical vehicle, with excellent cargo and passenger room for a compact SUV.  Excellent performance and gas mileage from the 4 cyl turbo engine.  BMW handling and overall driving experience  is an added bonus.  I have owned two BMW 3 series sedans.  The handling is not as good a these, but the handling is better than any other compact SUV I have driven. The most value for the money compared to other luxury compact SUVs.",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"48",2016-04-20,"Lime99","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Wouldn't Get Another One","Got stuck in a lease with one of these, I immediately regretted it. BMW must be paying for positive reviews, because it' not that stellar of a vehicle. The car has stylish looks, has many bells and whistles, and is fun to drive in Sport mode, but that's about it - everything else is like driving a typical 4-cylinder, kind of boring and sluggish. The worst part about the X1 is the interior comfort and design. The front seats are the worst I've ever seen, they have ZERO padding, way too firm like sitting on a park bench, they're also too narrow and high. The leather is very grippy and not smooth, tugs your shirt. The steering wheel obstructs the dashboard, you can't get a clear view of the entire instrumentation through the top hole of the steering wheel. The controls for the screen and navigation are horrible and feel 20 years old. Selecting single letters or digits to input an address into the nav? Forget it. It's also unsafe having to look down at the control wheel and buttons instead of up. I would not describe the whole system as intuitive at all. Outside temp only visible to the driver, no digital speedometer, annoying. The on-wheel radio controls are not the easiest to set up or navigate. The whole cabin instrumentation is just overcomplicated, and kind of Frankensteined with new and old. The screen looks like it should descend, but it doesn't, it's kind of unsightly like it's tacked on. MPG is so-so unless you drive in Eco mode which turns engine off at stops. Overall very disappointed with the X1. It looks like a BMW on the outside, but it isn't on the inside.",3,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"49",2016-04-08,"sea2see","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Nice car, but dealership is worthless","I purchased my X1 new off the showroom floor and when leaving found a ding on the dash and a light was missing in the door.  Once home I noticed the front grill was missing.  I was told my BMW had navigation that talks, but it didn't.  I was told it had blind spot monitoring, but it didn't, this car has a serious blind spot.  The dealer wrote a ""We Owe"" to fix the dash.  Trying to get BMW to do anything is like pulling teeth.  2 months later ding is still there and no light.  Their response is, it's coming from Germany and we have to get approval.  Just make sure your X1 is in perfect condition when you leave, because it will never get fixed.  Sad to say this will be my last BMW because of the service I've received.  UPDATE:  Finally after contacting Better Business Bureau, Fields BMW replaced the dash and the light in the door.  It was also missing the front grill cover and they replaced it too.  This was a nightmare getting it done and I had to contact: BBB, BMW and every social media available.  It took me over 100 phone calls, most of which didn't get returned, to get the car in new condition.  After dash was replaced I traded it for a new Lexus ES350 that I love; mainly because I hated Fields BMW and didn't want to return and they own both BMW dealerships near me. UPDATE: I love my Lexus and only miss my BMW headlights.",3,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"50",2016-04-07,"Michele Mcdonough","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Zippy new BMW X1","Sporty, fun to drive X1. Roomy ""trunk"" area.",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"51",2016-03-28,"Gary","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Great value, and ROOMY! Beautiful vehicle!","This is the new ""Handsome car"" I tell my mother. She just purchased this vehicle and took the title of ""handsome car"" from my father's Mercedes. I don't even really know what to say about this car. Everything is perfect, and when I drove it the thing felt sportier than my RSX-S. Quicker too!",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"52",2016-03-25,"Sondra Hamelin","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Terrific car!","We had 3 2-seater cars and wanted something small but classy.  After looking at several, saw this one and fell in love.  It is everything that comes with the BMW name - great ride, wonderful exceleration, and just a pleasure to drive.  Yes, it's a bit pricey, but worth every penny.  Since we already own 2 other BMW's, we were aware that the maintenance cost would be at the high end.  But we'll still be driving this car when all the others are razor blades!",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"53",2016-03-24,"M. McReynolds","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Xceptional!","3500 miles in and 5 stars in all aspects.  Based on my experience, it lives up to BMW's billing...best in class performance, fuel economy and cargo.  I evaluated other comparable models (Lexus NX, Acura RDX, Mercedes GLA, and Audi Q3) and chose the BMW X1.  Car and Driver rating 4.5 out of 5.It's roomier on the inside than it appears from the outside.  For both rows of seats, it actually has more head and leg room than the current BMW X3.  I highly recommend the optional sliding 2nd row seat to gain flexibility for passengers versus cargo.Well-engineered and easy to use information technology (iDrive, bluetooth, Navigation, etc.).  I didn't spec the safety technologies, so I can't comment on them.Give it a try - you won't be disappointed!",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"54",2016-02-28,"Roy Simpson","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Just not a good value","Ok small SUV, but noisy on the freeway,  some cheap bits in the interior and harsh ride. Dealers are not willing to move of MSRP much and it's just not worth the purchase price. Poor value for the money.",3,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"55",2016-02-16,"AB","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Great car, options expensive",NA,4,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"56",2016-02-11,"L. Taylor","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","carish suv","Roomy, comfortable, well appointed, and fun to drive.  If you're looking for a small suv, X1 could fit the bill.",4,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"57",2016-01-30,"Barb","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","At Last my love has come along!!","I traded in a 320  2013, I absolutely loved my car! but it was time up for lease. So I decided to buy the x1..... great choice. love this suv!! looks awesome. drives awesome. love the wheels. Love everything about it. gas mileage is as great as my 320. and I can tell you I didn't know what a gas pump looked like!! I was never at one the gas was so good. they changed the x1 this year and made an awesome SUV would highly recommend  this car.",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"58",2016-01-26,"Eric N","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","So far, so good","I'm a new owner (bought a month ago), and have been pleased with the car so far in 1800 miles of driving. Admittedly, my previous car was a Scion, so any car in this range would have been a big step up. But I really enjoy the performance of the X1 - lots of extra power so that I can pass on the highway going uphill (I drive to Tahoe regularly). The traction works well in the snow so far. And it gets surprisingly good fuel efficiency - I mostly drive on the highway, and get 29-30 mpg on average. And I love the parking sensors - the rear-view camera, and the sonar to know when I'm getting close to obstacles while parking, are essential for parking in close quarters. The lumbar support is key as well on the long drives that I do. The controls (turn signals, windshield wipers, etc) are a bit funky and different than most cars so they take some time to learn, but I like the console control for the screen. And the Bluetooth integration with my phone works great for both playing audio and taking phone calls. So far, so good!",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"59",2016-01-19,"John Gibson","2016 BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","We love our 2016 BMW X1 / Chestnut Bronze Metallic","This is our first BMW, but after a test drive and seeing all the features, we were sold. It drives great, tight and solid, everything in the car seems high quality. Our dealer spent hours explaining the long list of features and options. Our dealer made it a great buying experience.The CAR DETAILS below are wrong but I can't edit them. It's too soon to know it's reliability, but I expect it will be great. Our zip code is 36784, south west Alabama.Well, after 2 years we still love it. No problems, except the tires. Run flat tires are awful and did not last long.",5,2016," BMW X1 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
