"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"38",2016-01-27,"Janette2020","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Very Sporty, great quality but","This 2012 car (Premium) was not even on my radar as I wanted another sporty SUV but they did not have the color and specs I wanted. So my husband and I came across the Audi Q5 and was like no way because of the name, maintenance costs associated and the funky controls but when we test drove it plus the low mileage (off of a lease), I fell in love.  I think my husband more so.  It was sporty, luxurious (black w/brown leather interior), not too big.  I was not crazy about getting a 4cyl coming from a Lexus RX300 6cyl because I like a little pedal power but the sport mode seemed to have enough get up and go.  Now that I have had the car almost 9 months I can adequately give an informed review on my first Audi, albeit used and extensive.  PROS:   It is definitely a sporty, luxurious SUV, love the look of the interior and exterior especially the inside lights at night; nice sound system, great gas mileage, roomy trunk, roof etc.  Interior quality is nice and for a 4cyl it has nice power in turbo/sport mode.  CONS:  I felt like I needed a Ph.D. in Audi.  It is not intuitive, e.g. sunroof.  Like other reviewers, the multimedia system can be confusing and is disappointing especially the location because although I use the wheel controls I still find myself looking down and that is dangerous.  I feel like I'm controlling an aircraft or an ultrasound machine with the rotary dial, push, turn, push turn dial; some of my FM stations don't always come in unless I hit my presets.  My 20 yr old son and I cannot believe I have to buy several adapters in order to listen to  music on our iphones.  Other cars have easier bluetooth hookups than this car.   Putting the adapter in the glove box was just idiotic. Radio text should be automatic.  The Navigation is old and useless because Audi wants you to buy a cd for updated maps...not.  Let's not even talk about the brake dust every two seconds.  The backseat is a little tight but even tighter for 3 people as the hump takes up leg room.  I am coming up on 30k and the maintenance schedule says to change spark plugs at 35k???  Really?  Spark plugs should last 75k-100k!?  Overall I love the look and feel of the Q5 but I paid for the name and look.  The maintenance costs are too high at Audi.  Although I did my research which had many good reviews, but at this price ($35k), I do not think I would ever buy a used 4cyl again (despite turbo) at this price point with so many issues or lack of certain things as stated above. I will keep this car for a few more years and probably give it to my son and hope it lasts 10-15 years like my Lexus but will go back to a 6cyl SUV that is sporty with easier ""touch"" controls and less issues.",3,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"39",2015-10-15,"JLM","2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)","Car of my dreams turns out to be a dud!","I've wanted this car for 4 years. I finally purchased one after test driving all other vehicles in its class just to be sure. Only 35k miles when I purchased and was a lease return (keep in mind I made sure they put new rotors and break pads on the vehicle when I purchased it). I have owned this car less than one year and put 20k miles on it. I had completed the 45k mile service no problem. Just took it in for the 55k service and was told it needed new brake pads and rotors along with brake fluid flush, oil pressure valve replacement and of course that's on top of the $399 price tag for the 'normal' maintenance at 55k miles. All of that totalling $2,300!! And I haven't even owned the vehicle for a year. I knew that audi's were expensive to fix but did not realize the poor quality of the factory parts such as brake pads and rotors. I'm not a crazy driver and take pride in driving my car gently only occasionally speeding and braking when needed. On a side note the blue tooth is horrible and the navigation is useless. After this experience I have lost faith in Audi. I definitely will not be purchasing one again. I do not feel that this car is worth the price tag...disappointing altogether.",2,2012," Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)"
"40",2015-03-30,"optionsf","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","It Makes Me Smile","I have shopped for an SUV for three years, awaiting the Jeep Cherokee, then opting for the AWD Nissan Rogue. When I couldn't get the color and version I wanted on time, I found a 2012 Q5 very lightly used for the same price as these new cars...only12k miles. Today I took it on the infamous run to costco and found myself smiling...when the back gate opens automatically, when I stashed the wine bottles in the compartment under the rug, when I got in and turned on the Bang & Olufsen upgraded sound, and when the turbo kicked in and I shot past another car uphill.  The build quality is excellent and this 3 yr old feels tight and solid. After my last Nissan Murano, it feels like a sports car",5,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"41",2013-10-01,"croot","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","2.0 L is plenty fast","Very satisfied with our 2012 Q5. I would recommend the smaller engine to anyone. Very quick and plenty fast. Great gas mileage. The 8-speed must help that. My only grip about the engine is sound at idle when you are outside. It is only a sputter that comes out of the exhaust.",4.75,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"42",2013-07-23,"kingsman","2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)","Nice Car - Horrible service","Audi service is horrible.I bought new a Q7 TDI and a Q5 for my wife.First the Audi dealer overfills the oil in the Q7 causing all kinds of problems and would not fix them because the car was just out of warranty.Then my coolant in the Q5 starts leaking all over the garage and they say it wonÂ<U+0092>t be fixed under warranty because the leak could be caused from an Â<U+0093>outside influenceÂ<U+0094>.I called Audi America who says Â<U+0093>sorryÂ<U+0094> nothing we can doÂ<U+0085>.I am going to relay my terrible experience on every blog I can find.Such a shame as I really loved the Q7 and thought I could get more than 70k miles out of it.FYI- Criswell in Annapolis was the dealer.",2.625,2012," Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)"
"43",2012-12-11,"tofinochris","2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)","Lovely vehicle but far too many issues for the price","We've owned a Premium Plus (3.2) Q5 for around four months and have driven it extensively in city and on highway.It's a fine vehicle, very comfortable, and has plenty of power.However, there are many small issues with the car that really boggle the mind at the $50k-ish price.1. The multimedia system is, frankly, awful. It's design that feels a decade old, the control dial scrolls things the opposite way from other consumer devices (eg iPod), and the menu system is convoluted.2. The GPS is completely useless. The maps provided with the car are at least 4-5 years old and the routing is poor.3. The gas cap cover has broken already, 4 months in. Flimsy construction.",3.625,2012," Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)"
"44",2012-10-24,"gmudan","2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)","audi the best","Audi Q5 2012 my first and last suv.great to drive quiet, fun great handling, suspension, steering and trans, can be adjusted to your taste,all in all its the best",5,2012," Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)"
"45",2012-10-06,"krosenquist","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Rear hazards of the car","Overall, great car.However, I would alert families to that the 2 tailpipes are nice looking but extend too far out from the car.I have a crescent shaped burn on my shin when I let the dog out of the back.Three small boys eating a snack off the back nearly missed being burned by these pipes.Since these events, I've noticed that most car makers do a better job of hiding the tail pipe under the bumper. Also, rear door does not stop quickly enough and for small objects in it's line of descent to a closed position.My son who is only 9 had it push down on him.If you can't get bags, body parts or dog paws out of the way in time, it could dangerous.",4,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"46",2012-08-15,"jolietjay","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","2012 Q5 @ 20k Miles - Great SUV","We just passed 20k miles on a 2012 2.0T Premium Plus; and just passed the 1 year anniversary of buying this vehicle.Overall this has been a great crossover SUV.Made it through the Chicago Winter and I found myself driving it more than my 2010 4Runner with 4WD.The AWD is great in the snow and on icy roads.The front seats offer a lot of room, and at 6'3"" AND 250 lbs.....I fit in this car just fine.Plenty of head room.More head room than most full size SUVs.The back section doesn't offer as much storage space as a full size SUV, but the back seats to fold (almost) flat to make a pretty good sized cargo space.If you need to haul a lot on a long trip, the integrated roof rails",5,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"47",2012-08-10,"cheapiam","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Q5 2.0 Premium After 12,000 miles","Amazingly fun to drive.Averaging over 25 mpg in mixed driving with a high of 29 and a low of 23.Transmission is quiet and smooth (unless I drive really hard, you don't even notice the shifts).Virtually no oil loss over my last oil change (7000 plus miles).Get the Audi Care Package as Service Costs are high.",4.75,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"48",2012-06-30,"claimbo","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Q5 Audi review","The Audi Q5 is a wonderful addition to the Audi line up. This vehicle is traditional Audi with all the bells and whistles that makes an Audi and Audi. Great pick up and tight steering.It drives just as a German car should drive. The 8 speed automatic transmission is very smooth. The keyless entry and push button actions are what one would expect from a luxury vehicle.It is fun to drive. Mine came with the technology package which is a bit disappointing.",5,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"49",2012-06-05,"rosiegirl","2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)","My last car was a BMW X5, Audi rules!","I think my title says it all! My last car was a top of the line X5 , with everything on it. I paid cash for it brand new. I owned it for 7 years....problems, little niggly ones, all the time. Trim that didn't fit, rattles, BMW issues! I loved driving that car though.  My Q5...leased it as I was wary about buying...everything has been perfect since day one. The fit and finish are perfect, driving it's wonderful and the dealer is 100% hassle free.Including the free car washes!",5,2012," Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"50",2012-05-16,"realpicky","2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)","Good but room for improvement...","This is a very nice car/cross over.Fun ride but you can feel all road blemishes.It handles extremely well.Very responsive steering. It has surprising acceleration. Excellent headlights.Not a wimpy looking cross over so as a guy, you won't be embarrassed.The Multi Media System... well lets just say they blew it (see below).My wife can't figure it out so she sticks with FM stations.",4.25,2012," Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A)"
